texto	fonte	ironico	num_de_anotadores_ironico	num_de_anotadores_total	Comparação	Hipérbole	Imparidade	Metáfora	Paradoxo	Vulgarismo	Outro	Sem Evidência
Plano B de Varoufakis incluía raptar Passos Coelho e exigir à UE um resgate de 350 mil milhões de euros 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Ex-namorada de Maradona acusa-o de ser brasileiro 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Presidência da república explica desaparecimento político do chefe de Estado com tendinose rotuliana 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Dia Mundial da Criança : Paulo Portas fez birra no Conselho de Ministros por causa do corte de 600 milhões nas pensões e foi para casa ver a nova Heidi no canal Panda 	Inimigo Público	--	0	1	0	0	1	1	0	0	0	0
PSD e CDS-PP aprovam acordo de Governo em tempo recorde 	Público	Não	0	5	0	0	0	0	0	0	0	5
Pingo Doce coloca livro de Sócrates à venda na peixaria 	Inimigo Público	--	0	1	0	1	0	1	0	0	0	0
Revista 'Time ' coloca Cavaco Silva como a segunda pessoa mais influente do ano pela sua defesa das cagarras no ecossistema das Selvagens 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Negociações à esquerda à espera de `` avanços decisivos '' 	Público	Não	0	5	0	0	0	0	0	0	0	5
Passos diz que bíblia do governo não é o relatório do FMI mas sim as SMS de Relvas 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Costa tenta recuperar o espírito que o embalou nas directas do PS desferindo um violento ataque a Tózé Seguro 	Inimigo Público	Sim	5	5	0	1	0	2	2	5	0	0
Luís Filipe Vieira abre Casa do Benfica nas Ilhas Selvagens para contar com a presença de Cavaco Silva 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Assunção Esteves lamenta que Seguro e Passos tenham inconseguido ultrapassar a 'divergência insinalável' 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Ângelo Correia explica a Carlos Abreu Amorim que benfiquistas não são 'magrebinos ' mas sim tuaregues 	Inimigo Público	--	0	1	0	0	1	1	0	0	0	0
Bruno de Carvalho é testemunha de defesa da caloteira Grécia que não quer pagar dívida ao FMI e Grécia é testemunha de defesa do caloteiro Bruno de Carvalho que não quer pagar dívida à Doyen 	Inimigo Público	--	0	1	0	0	1	0	0	1	0	0
Novo Governo do Irão quer fazer reforma do Estado e despedir 500 mil religiosos da Função Pública 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Marcelo Rebelo de Sousa só avança para a Presidência da República quando Jesus descer do Benfica 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Paulo Portas prepara já o casamento de conveniência entre Maria da Luz , bebé de Assunção Cristas e George Alexander Louis , bebé do príncipe William e da princesa Kate 	Inimigo Público	--	0	1	0	1	1	0	0	0	0	0
Passos Coelho Bumbum diz que se sente usado por Portas 	Inimigo Público	--	0	1	0	0	0	0	0	1	1	0
Governo sorteia três carros topo de gama entre os três membros da Troika 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Don Juan Carlos abdica do trono a favor de António Costa 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Eurogrupo decide se dá mais tempo ao Vaticano para escolher novo Papa 	Inimigo Público	--	0	1	0	0	0	0	0	0	1	0
Nosso Senhor de Belém Cavaco Silva vai subir a uma azinheira e revelar esta noite aos portugueses a data das eleições legislativas 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
José Sócrates já sabe do que é acusado porque teve finalmente acesso a 245 capas do Correio da Manhã 	Inimigo Público	Sim	5	5	0	4	2	0	0	0	2	0
Cavaco Silva sentiu-se em casa na “ Terra de Ninguém “ entre a Coreia do Sul e a Coreia do Norte porque lhe fez lembrar o Palácio de Belém 	Inimigo Público	--	0	1	0	0	1	1	0	0	0	0
Cardeais mascaram folhas de coca de Evo Morales e fazem no Conclave festarola à Led Zeppelin 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Cristas só autoriza que Bárbara tenha dois cães para enfrentar Carrilho 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Brokeback Mountain 2 : Bruno de Carvalho e Jorge Jesus falam horas ao telemóvel de madrugada 	Inimigo Público	--	0	1	0	0	1	1	0	0	0	0
Jerónimo de Sousa quer combater 'terrorismo social ' de Passos Coelho com 'drones constitucionais' 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Fisco descobre que ténis Prada de José Sócrates estão declarados como sendo da feira de Carcavelos 	Inimigo Público	Sim	5	5	2	2	4	0	0	0	1	0
PSD , CDS e PS desterram Cavaco Silva para as ilhas Selvagens , pois Cavaco Silva é o único obstáculo ao Compromisso de Salvação Nacional 	Inimigo Público	--	0	1	0	0	1	1	0	0	0	0
Jorge Jesus diz que Benfica não mudou nada mas falta-lhe o cérebro , a cabeleira , as calinadas no Português e as pastilhas Gorila 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Cimeira ibérica : Mariano Rajoy discute relações económicas entre Espanha e Portugal com angolanos e chineses 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Alemanha lucrou 250 mil milhões de euros com a crise do Benfica 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Cavaco só aceitará a co-adopção por gays que tenham sido accionistas da SLN 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Portas avisa que ainda não chegou o momento de dizer como Portugal vai sair do programa mas , em princípio , será de rastos 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Espanhol que oferece 5 mil euros a quem empregar o filho revela que António Costa ficou com o dinheiro e prometeu que em 2019 o filho será um dos 207 mil novos empregados em Portugal 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Reforma do Estado está detida como prisioneiro X em Israel 	Inimigo Público	--	0	1	1	0	1	0	0	0	0	0
Última hora : Machete demite-se e vai estudar a separação de poderes para Paris 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Portugueses ansiosos pelo próximo 'derby ' entre o Governo e o Tribunal Constitucional 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Selecção cai no ranking da FIFA devido à exposição ao Grupo Espírito Santo 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Primeiro bebé do ano já emigrou 	Inimigo Público	--	0	1	0	1	0	1	0	0	0	0
Três cruzeiros trazem 18 mil turistas a Lisboa e CP , Transtejo e Carris lançam carreiras especiais para garantir transporte a todos os carteiristas 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Debate Passos/Costa na TVI , SIC e RTP em simultâneo e com best of no canal Panda 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Passos Coelho contente porque fim do mundo obriga os portugueses a saírem da sua zona de conforto 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
António José Seguro diz que conhece o quarto segredo de Fátima 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Cavaco está farto do engonhanço dos partidos e chama os votos nulos e brancos para formar governo 	Inimigo Público	Sim	5	5	0	1	0	0	4	4	0	0
Administradores do Aeroporto de Beja esperam que o avião da Malásia desaparecido por alguma razão acabe por aterrar no Alentejo 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Exames de matemática antecipados um dia podem causar pandemia de gaspares 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Durante as três horas em que Passos e Seguro estiveram desaparecidos a reunir , o PIB cresceu vertiginosamente mas voltou a cair a pique mal eles deram sinal de vida 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
José Sócrates usa seis telemóveis para o assessor Luís Bernardo lhe dizer se fica melhor a atender chamadas na orelha direita ou na esquerda 	Inimigo Público	Sim	5	5	0	5	0	0	0	0	1	0
'Lepra política ' de Franquelim Alves obriga Governo a ficar de quarentena 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Ricardo Quaresma perde a cabeça com o aumento de impostos de 5284 milhões de euros em 2013 e tenta chegar a vias de facto com o governo 	Inimigo Público	--	0	1	0	1	1	0	0	0	0	0
João Rendeiro lamenta que investidores do BPP tenham perdido tanto dinheiro e pergunta-lhes se já procuraram no sofá 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Angela Merkel vai anunciar a sua recandidatura ao cargo de chanceler na Festa do Pontal 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Fotos inéditas do bunker de Hitler revelam origem do Anexo SS do IRS 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Yanis Varoufakis gostou tanto da visita a Portugal que vai passar a andar numa motorizada Famel 	Inimigo Público	Sim	5	5	0	1	1	0	2	0	2	0
Passos na Feira de S. Mateus : deu beijinhos , tirou selfies , deu autógrafos e aumentou violentamente os impostos a todos os que foram ter com ele 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Cavalo de Isabel II vence corrida em Ascot e pavão de Cavaco ganha luta de galos na Margem Sul 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Militares convocam protesto subordinado ao tema ‘vem e traz a tua chaimite também’ 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Bruno de Carvalho acusa Benfica de ter dado a liderança do PS a António Costa como presente 	Inimigo Público	Sim	5	5	0	0	5	0	0	0	0	0
Final da Taça de Portugal : reforços do Benfica ocupam metade da lotação do Jamor 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Pedro Guerra vai candidatar-se a Belém para ser o Donald Trump português 	Inimigo Público	Sim	5	5	1	0	5	2	0	0	1	0
Mundial de rugby começou hoje com placagem de Costa à Tecnoforma 	Inimigo Público	Sim	5	5	0	0	5	0	0	0	0	0
Primavera começa hoje às 16h57 mas Cavaco alerta que Portugal só sairá do Inverno em 2035 	Inimigo Público	--	0	1	0	1	0	0	1	0	0	0
Tribunais decidem que é proibido representar Cavaco Silva em efígie 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Portugueses concordam com ligações directas entre Portugal e a China se o Governo for num desses voos 	Inimigo Público	--	0	1	0	1	0	1	0	0	0	0
Já houve um partido comunista a governar em democracia ? 	Público	Sim	3	5	0	0	0	0	2	0	1	2
TVI anuncia entrevista com o secretário-geral do PS mas não explica se é com Seguro , Sócrates , Soares ou Costa 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Passos diz que agora só falta as Doce venderem mais discos do que os ABBA 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Pedro compara no 'Facebook ' a luta dos portugueses à Guerra dos 100 anos 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Arménio Carlos não sabe se deve chamar 'castanhinho ' ou 'amarelinho ' ao novo chefe de missão da 'troika ' em Portugal 	Inimigo Público	--	0	1	0	0	0	1	0	1	0	0
Fisco quer lucrar com a campanha anti-racismo e aumenta IVA das bananas 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Comandante do Costa Concordia elogia conceito de estabilidade política de Portas 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Record diz que Vieira e Jesus estão ‘mais próximos’ , O Jogo garante há ‘separação à vista’ e A Bola avança que Jesus ‘deixa o Benfica para ser presidente da república’ 	Inimigo Público	--	0	1	0	0	1	1	0	0	0	0
Ricardo Quaresma elogia Jorge Jesus e Catarina Furtado 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Plano B para o descongelamento do Estado é pôr o Estado em salmoura 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Proibição de ‘drogas legais’ coloca mais dificuldades à elaboração do orçamento rectificativo 	Inimigo Público	--	0	1	0	0	0	0	0	0	1	0
António Costa garante apoio de Harry Potter no novo livro da saga 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Currículo impressionante do ministro Poiares obrigaria Relvas a estudar três manhãs para ter um igual 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
CNE proíbe candidatos autárquicos de usar Facebook e de escrever LOL nos SMS 	Inimigo Público	--	0	1	0	1	1	0	0	0	0	0
Plantel do Benfica festeja na Câmara Municipal de Lisboa , Fernando Medina queixa-se de ter sido brutalmente espancado por agente da PSP 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
121 mil alunos fizeram hoje teste de inglês antes de serem obrigados a emigrar 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Massa de ar com poeira do Norte de África tapa vista dos portugueses para o país maravilhoso anunciado por Passos Coelho 	Inimigo Público	--	0	1	0	0	0	0	0	0	1	0
Biografia polémica de Vítor Gaspar revela que quando era estudante colocou o pénis na boca de um porquinho mealheiro 	Inimigo Público	Sim	5	5	0	0	0	0	0	5	0	0
'Velho do Restelo ' avisa Belenenses dos perigos de querer subir de divisão 	Inimigo Público	--	0	1	0	0	0	0	0	0	1	0
Lince ibérico vai ser reintroduzido nas repartições públicas 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Amnistia critica uso excessivo do memorando 	Inimigo Público	--	0	1	0	0	0	0	0	0	0	1
FC Porto empata mas passa tal como Portugal está empatado com a Grécia mas eles levaram com um segundo resgate e nós não 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Ex-árbitro Pedro Proença é o novo presidente da Liga e o ex-presidente da Liga , Major Valentim Loureiro , vai arbitrar o Sporting x Benfica da Supertaça 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Godinho Lopes já pode ser despejado do Alvalade XXI 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Passos diz que mau tempo de hoje é obra do Constitucional e que subida das temperaturas na semana que vem será graças ao governo 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Cavaco visita Porto jovem e empreendedor para desaconselhar bater punho porque provoca cabelos nas mãos e cegueira 	Inimigo Público	--	0	1	0	0	0	0	0	1	0	0
Última hora : contribuintes alegam justa causa para despedir Passos Coelho e Paulo Portas 	Inimigo Público	--	0	1	0	0	0	0	0	0	1	0
Braga quer exportar bonecos ‘action man’ do cónego Melo 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
PS apresenta 21 medidas para 21 causas que os contribuintes portugueses vão pagar durante 21 gerações 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Portugueses deviam comer três peças de fruta por dia , Passos Coelho aconselha que sejam limões amargos 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Artur Baptista da Silva apresenta candidatura à Presidência do Sporting 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Joseph Blatter aparece de repente na corrida e ganha eleições na Liga de Clubes 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Mau tempo em todo o país menos no Estádio Alvalade XXI 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
António José Seguro gostava de ir almoçar ao restaurante 'Meta dos Leitões ' mas infelizmente não come carnes gordas 	Inimigo Público	--	0	1	0	0	0	0	1	0	0	0
Cavaco vai passar a ter o título de 'sua sumidade Cavaco Silva Presidente emérito' 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Moreira da Silva do PSD e Mota Soares do CDS não querem que Alberto Martins do PS abandone negociações e cantam-lhe o êxito de David Carreira “ Baby Fica “ 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Documentos sobre os swap afinal estavam na garagem de Paulo Portas 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
Novo partido de Alberto João Jardim vai apelar ao voto dos 'cubanos ' e dos imigrantes chineses 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Secretário de estado Agostinho Branquinho quer trocar rendimento de inserção por adjudicações directas de 450 mil euros a cada necessitado , como Relvas fez com ele 	Inimigo Público	--	0	1	0	1	0	0	0	0	0	0
RTP promove jogo FC Porto - Maccabi da Champions com imagens de Gaitán e Jonas e Costa promove governo PS-PCP-BE com imagens de Passos e Portas 	Inimigo Público	Sim	5	5	2	0	5	0	2	0	0	0
Caixa negra da privatização da TAP já foi encontrada 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Turistas que adoram nadar com tubarões nos Açores querem visitar o próximo Conselho de Ministros 	Inimigo Público	--	0	1	0	0	1	1	0	0	0	0
Lili Caneças vai para os EUA como contrapartida pelos cortes norte-americanos nas Lajes 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
François Hollande esteve esta manhã em Lisboa para comprar Viagra a metade do preço 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Hino ‘Ricardo Salgado sempre , Armando Vara talvez ( mas primeiro temos de pensar ) ’ já foi gravado e é lançado hoje no YouTube 	Inimigo Público	--	0	1	0	0	1	1	0	0	1	0
Passos promete usar todos os instrumentos para combater o défice , incluindo chicote , waterboarding , guilhotina , empalador e cadeira de espetos da inquisição 	Inimigo Público	--	0	1	0	1	0	1	0	0	0	0
O INIMIGO faz 12 anos e está em empate técnico com o PAF nas intenções de voto 	Inimigo Público	Sim	4	5	0	0	5	2	1	0	0	0
João Baião substitui Mário Crespo na SIC Notícias 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Reunião de Durão Barroso com Bruno de Carvalho em Bruxelas acende os alarmes no Kremlin 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Eclipse da Lua foi menos espectacular do que o eclipse do presidente da república 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Monty Python despedem-se mas garantem que a sua herança fica bem entregue a Pires de Lima 	Inimigo Público	--	0	1	0	0	1	0	0	0	0	0
Remodelação : Pires de Lima fica com a economia , Portas fica com a economia , Passos fica com a economia e Cavaco fica com a economia 	Inimigo Público	--	0	1	0	0	0	1	1	0	1	0
António Costa reúne-se com Catarina Martins para tentar aprender como é que se ganham votos 	Inimigo Público	Sim	5	5	0	3	0	1	1	0	1	0
Roaming mais barato : UE sensível ao apelo de Ronaldo de que já não conseguia pagar os telefonemas Madrid/Funchal para falar com a mãe 	Inimigo Público	--	0	1	0	1	1	0	1	0	0	0
'Pedro Abrunhosa japonês ' afinal não compunha as suas canções e nem sequer é vesgarolho 	Inimigo Público	--	0	1	0	0	0	0	0	1	0	0
Jorge Jesus leva equipa técnica e livro de cheques de Luís Filipe Vieira para o Sporting 	Inimigo Público	--	0	1	0	0	0	0	0	0	1	0
Investidores vendem filhas e roubam pensões dos avós para emprestarem dinheiro a Portugal 	Inimigo Público	--	0	1	0	1	0	1	0	0	0	0
Ladrões que saquearam armazém e bares do estádio de Guimarães também levaram Maxi Pereira e Rui Gomes da Silva 	Inimigo Público	--	0	1	0	0	1	1	0	0	0	0
Miguel Relvas vai comprar novo iPhone ‘low cost’ porque tem menos contactos desde que saiu do Governo 	Inimigo Público	--	0	1	0	1	1	0	0	0	0	0
Vitor Gaspar prepara implosão do Estado Social , que está marcada para hoje às 15 	Inimigo Público	--	0	1	0	0	0	0	0	0	1	0
Portugueses trabalham mais 486 horas por ano do que os alemães porque estatística inclui o trabalhar para o bronze 	Inimigo Público	--	0	1	0	1	0	0	1	0	0	0
Primeiro smartphone da Coreia do Norte chama-se Querido iKim Jong-un 	Inimigo Público	--	0	1	0	0	0	1	0	0	0	0
Coreia do Norte quer fabricar mísseis em Portugal 	Inimigo Público	--	0	1	0	0	0	0	0	0	1	0
Benfica campeão no futebol , voleibol , basquetebol , hóquei em patins e futsal , FC Porto campeão no andebol e Sporting campeão no Facebook 	Inimigo Público	--	0	1	0	1	1	0	0	0	0	0
