texto	fonte	sim_ironico	nao_ironico	naosei_ironico	num_de_anotadores_total	Comparação	Hipérbole	Imparidade	Metáfora	Paradoxo	Vulgarismo	Outro	Sem Evidência	
Boneco do Multibanco também garante que a situação do BES é estável mas pisca sempre o olho quando diz isto 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	1	0	
Oficina esotérica alinha os chakras dos automóveis	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Cavaco recusa que futuro do Governo dependa de eleições locais	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"Jorge Coelho diz que PS tem de ganhar eleições ""custe o que custar"""	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Kadhafi morreu mas Gaddafi está vivo e anda à solta	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Tribunal Constitucional recebeu nove candidaturas presidenciais	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Operação Marquês: Soares de visita a Sócrates em dia de aniversário	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Especialistas elegem '2012' como o filme com erros científicos mais absurdos porque o filme mostra que nesse ano o défice público português será de 3%	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
"BE acusa Governo de ser ""subserviente"" aos países do Magrebe"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
PSD e CDS podem vir a ter candidato antes das legislativas	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Adeptos do Benfica desconfiam que título de 'catedrático do futebol' de Jorge Jesus pode ter sido obtido na Universidade Independente	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Passos Coelho vai colocar desempregados de longa duração contra os novos desempregados 	Inimigo Público	0	0	0	1	0	1	0	0	0	0	0	0	
Rui Tavares admite ser candidato às europeias por um partido com primárias abertas	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Novo partido MAS está lançado e quer reunir-se com o PCP	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"PS acusa Passos de ""submissão e subserviência"""	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Ministra da Cultura pede para ser ouvida no Parlamento no caso Opart	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Passos Coelho é o sétimo governante mais sexy do mundo e novos cartazes do PSD têm foto de Passos com o slogan“ Coisinha sexy , tu és demais“ 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
"Cavaco Silva espera que valores natalícios ""se mantenham vivos"" durante o ano"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Pepsi acusada de atropelar cão de Family Guy 	Inimigo Público	0	0	0	1	0	1	0	1	0	0	0	0	
A pensar nas legislativas	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Mulher que escreveu no Facebook “Pense positivo, acredite em si e no seu potencial de coração e alma e o seu caminho será com sol e muito lindo” suicidou-se logo de seguida	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Sarkozy comeu orelheira e disse que era do Benfica desde pequenino	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Agenda liberal de Passos encontrada na bagagem de perito do FMI na Portela	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Portugal lança primeira missão empresarial à Mauritânia	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Criadores do Magalhães envolvidos em fraude fiscal atiram a culpa para cima de Bruma 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
"António Guterres reconhece ""responsabilidade"" na situação actual do país"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
PJ vai ao Brasil investigar morte de Rosalina Ribeiro e Duarte Lima lamenta não ser do PS em vez do PSD	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Bloco de Esquerda diz que Cavaco Silva é o único apoio do Governo	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Groupon de Gaza vende rockets com 90% de desconto	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
PÚBLICO faz 24 anos e ainda vive em casa dos pais 	Inimigo Público	0	0	0	1	0	0	0	1	0	0	0	0	
Governo indica árbitro do Benfica x Sporting para juiz do Constitucional 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
MPLA só teve a certeza da descolonização de Angola em Dezembro de 1974	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Seguro rompe com o Governo	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Depois do veto, Cavaco Silva aceita aumento dos descontos para a ADSE	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Polémica com Isabel Jonet poderá levar o Estado a ter de recapitalizar o Banco Alimentar Contra a Fome	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Operação stop apanhou milhares de mulheres com excesso de chá no sangue	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
1 milhão de portugueses não tem dinheiro para carne ou peixe e Instagram está carregado de sushi de 2011 	Inimigo Público	0	0	0	1	0	1	1	0	1	0	0	0	
Constitucional rejeita recurso e regressam dúvidas sobre candidatura de Menezes	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Dilma Rousseff considera mau agoiro para o seu mandato ter sido Sócrates o primeiro líder a reunir-se com ela	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Reportagem IP sobre os mais loucos anos de Portugal: as festas com camelos, orgias romanas, criados vestidos com tangas de leopardo, regadas com champanhe e cocaína, realizadas por um casal de classe média nos tempos de Guterres	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
"PS acusa Governo de ""incompetência"" na abertura do ano escolar"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Passos e Seguro admitem acordos de governo, mas PS insiste na maioria absoluta	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"O PSD promete apenas fazer ""oposição responsável"""	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Com a morte de Bin Laden acabou a Idade de Ouro do terrorismo, quando havia Star System	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
BE diz que PS recusou duas reuniões mas PS diz que a discoteca Jamaica não é o local apropriado para estas reuniões 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
Boicotes e protestos multiplicaram-se de Norte a Sul	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"Costa afirma que não cabe ao PS ""substituir"" a justiça no Caso Sócrates"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Merkel categórica: Passos e Gaspar no euro apenas como espectadores	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Gabriela Canavilhas diz que corte de 23% na cultura vai inspirar obras-primas pois os génios artísticos do mundo eram todos pés rapados	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Passos admite nova revisão das metas do défice	Público	0	0	0	0	0	0	0	0	0	0	0	0	
CGTP vai lançar petição em defesa do Estado Social	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Alunos de cursos profissionais têm mais empregabilidade como se vê pelo exemplo do Eduardo Catroga 	Inimigo Público	0	0	0	1	1	0	0	0	0	0	0	0	
"Carreiras reitera críticas a Moedas por ""declarações que abalam a dignidade dos portugueses"""	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Se pudesse Cristiano Ronaldo votava em si próprio para presidente dos EUA	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Tribunal Constitucional  vai estudar se fim do despesismo viola ou não a Constituição	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Charlie Hebdo elogia igualdade racial que há em Portugal porque o primeiro-ministro tanto pode ser o indiano António Costa como o africano Passos Coelho 	Inimigo Público	5	0	0	5	2	0	2	2	0	0	3	0	
Cerca de 100 elementos do BE questionam escolha de deputada	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Ajuda externa: PSD não foi informado previamente	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Madeira pede a Passos Coelho mais dinheiro e juros mais baixos	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"Costa atira-se a Passos: ""Não vim de empresas de objecto social obscuro"""	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Vitor Bento é o novo presidente do BES e boneco do Multibanco é o novo contabilista do BES 	Inimigo Público	0	0	0	1	0	0	1	1	0	0	0	0	
PSD apela a reforma rápida do IRC e reversão das medidas fiscais	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Governo rescinde com Standard & Poor’s e entrega atribuição de rating da república à taróloga Maria Helena 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	1	0	
"PCP vê visita de Merkel como ""afronta"" e pede que portugueses manifestem descontentamento"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Vítor Gaspar rejeita corte definitivo dos subsídios	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Filmes de gatinhos a imitarem lesões dos jogadores portugueses são o maior êxito do momento no YouTube 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	1	0	
Tottenham despede o novo Mourinho e agora quer contratar o novo Paulo Fonseca 	Inimigo Público	0	0	0	1	0	0	0	1	0	0	0	0	
Portugal é contra boicote político à Ucrânia no Euro2012	Público	0	0	0	0	0	0	0	0	0	0	0	0	
António Costa cria praia no centro de Lisboa para poder caminhar sobre as suas águas 	Inimigo Público	0	0	0	1	0	0	1	1	0	0	0	0	
Governo está a destruir o país e tem de se demitir, diz Mário Soares	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Nova lei da concorrência proíbe SIC de monopolizar os comentadores benfiquistas fanáticos como Rui Santos, Rui Gomes da Silva, Ribeiro Cristóvão, Joaquim Rita e Jorge Baptista	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
O Brasil exige um trabalho de casa meticuloso para quem quer trabalhar ou investir	Público	0	0	0	0	0	0	0	0	0	0	0	0	
José Luís Arnaut vai para a Goldman Sachs e Bernardina da Casa dos Segredos é a nova directora do FMI 	Inimigo Público	0	0	0	1	0	1	0	0	0	0	0	0	
Oposição critica corte nas pensões e aponta dedo a Portas	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Dúvidas nas contribuições de PS e BE para Alegre	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Passos Coelho afirma que deslocação de 60 quilómetros dos funcionários públicos até ao local do trabalho é uma oportunidade de conhecerem o país	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
João Salgueiro quer pôr desempregados portugueses a limpar as matas púbicas das mulheres do interior 	Inimigo Público	0	0	0	1	0	0	0	1	0	0	0	0	
Pedro Silva Pereira encabeça lista do PS por Vila Real	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Produtor do documentário em que Ronaldo é testado ao limite vai começar a rodar em Portugal o documentário “Contribuinte testado ao limite”	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Machete diz que greve da TAP afecta a imagem de Portugal	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Ministro da Defesa assume fim das contrapartidas	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Seguro acusa Governo de aumentar impostos para tapar buraco orçamental	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Jorge Jesus foi ao cabeleireiro e fez madeixas verdes no cabelo iguais às de Maria José Valério 	Inimigo Público	0	0	0	1	0	0	1	1	0	0	0	0	
Paulo Rangel e Pedro Silva Pereira eleitos vice-presidentes da comissão de Assuntos Constitucionais do PE	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Banda psicadélica Pink Floyd e partido psicadélico CDS-PP acabam na mesma semana 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
"Sá Carneiro: ""Não foi a figura pacificadora em que o tentam transformar"""	Público	0	0	0	0	0	0	0	0	0	0	0	0	
EDP contra-ataca leilão da DECO e oferece desconto na luz e Lionel Messi ao Benfica 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
Portas idolatrado no Facebook por estar a fazer ‘planking’	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
António José Seguro eleito líder do PS	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Assembleia Municipal de Lisboa aprova substituição de roscas de cão na calçada portuguesa por roscas de carnaval em passeios de tartan 	Inimigo Público	0	0	0	1	0	0	0	0	0	0	1	0	
Maioria PSD/CDS aprova Orçamento para 2013	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Alternativas ao chumbo do TC ainda estão em aberto	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Natalidade em Portugal desce para os níveis de 1900 , economia para os níveis de 200 a.C. 	Inimigo Público	0	0	0	1	0	1	0	0	0	0	0	0	
‘TSU dos pensionistas’ não avança mas no seu lugar chega o novo ‘IVA dos cotas’ 	Inimigo Público	0	0	0	1	0	0	0	0	0	1	0	0	
Isaltino sorteia carros e electrodomésticos pelos tribunais que julgam os seus recursos 	Inimigo Público	0	0	0	1	0	0	0	1	0	0	0	0	
Passos vai reler entranhas do porquinho-da-índia em que se baseou para calcular recessão 	Inimigo Público	0	0	0	1	0	0	1	0	0	1	0	0	
Maior torre de Legos do mundo deitada abaixo por boneco fundamentalista islâmico	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Luso-descendente Ernest Moniz vai 'grandolar ' dirigentes do Partido Republicano 	Inimigo Público	0	0	0	1	0	0	0	0	0	0	0	1	
PS desafia coligação para debate sobre a Segurança Social	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"Ministro da Defesa garante que cooperação estratégica entre Portugal e EUA ""está para lá"" da Base das Lajes"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Nova medida de austeridade do Governo obriga portugueses a voltarem à televisão a preto-e-branco	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Procuradora adjunta passa a testemunha no caso dos submarinos	Público	0	0	0	0	0	0	0	0	0	0	0	0	
PS quer pacto para defender funções sociais do Estado	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"a gente é que se ilude"""	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Monte de areia de um estaleiro de obras da Mota-Engil recebeu bandeira azul	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
PCP propõe comissão de inquérito a situação nos estaleiros de Viana	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Passos espera que portugueses façam boa gestão para irem de férias	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Maria José Morgado: Corrupção evoluiu em Portugal como um fenómeno viral	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Pai do défice queixa-se que os filhos nem sequer lhe telefonam no dia do pai 	Inimigo Público	0	0	0	1	0	0	0	1	0	0	1	0	
"Seguro acusa primeiro-ministro de ficar de ""braços cruzados"" perante desemprego"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Costa Concordia e António José Seguro já chegaram ao estaleiro onde vão ser desmantelados 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
António Costa oferece-se para governar a Itália 	Inimigo Público	0	0	0	1	0	0	0	0	0	0	1	0	
"Jerónimo apela à ""convergência"" na defesa da Constituição, mudando de política"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Remodelação do Governo já está na Wikileaks	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Espanhóis temem que filha do Rei acusada de fraude tenha andado metida em compras de submarinos 	Inimigo Público	0	0	0	1	0	1	0	0	0	0	0	0	
"""Está feito"", desabafou Costa. ""Agora descansa"", pediu-lhe Seguro"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
PSD expulsa António Capucho, um militante que fundou o partido com Sá Carneiro	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Cavaco Silva acredita que meta do défice será atingida	Público	0	0	0	0	0	0	0	0	0	0	0	0	
E.ON vai dispensar 11 mil trabalhadores caso compre a EDP para acomodar salário de António Mexia	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Chefias na Segurança Social vão ser reduzidas em 25 por cento	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Identificado : foi Paulo Portas quem abandonou um saco com a roupa suja da coligação na ponte 25 de Abril 	Inimigo Público	0	0	0	1	0	0	0	1	0	0	0	0	
Mais de dois mil militares participaram no combate a incêndios desde início de Julho	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Venezuela assina acordos para infraestruturas, habitação e nos sectores agroalimentar e automóvel	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Novo administrador de banco criticado pelo seu currículo enquanto secretário de Estado 	Inimigo Público	0	0	0	1	0	0	0	0	0	0	1	0	
Directas no PS a 13 de Abril e congresso a 26	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Presidente da RTP diz que privatização ou concessão é decidida no dia 10	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Teixeira dos Santos vai com Sócrates para reunião com Merkel	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Luisão vai voltar ao Benfica em tranches	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Austeridade chega ao Além e Deus congela entrada de mais almas no Paraíso e despede 10% dos anjos	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Starbucks vende vinho e tabernas respondem com ‘copo latte de três’	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
PS quer ouvir secretário de Estado da Administração Pública no Parlamento sobre pensões	Público	0	0	0	0	0	0	0	0	0	0	0	0	
PSD adia apresentação de candidatos no Algarve	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Comunistas alentejanos idosos ficam eufóricos por verem na televisão que a CDU ganhou na Alemanha 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
PSP celebra desmantelamento de estabelecimento de pirotecnia ilegal com um magnífico fogo-de-artifício	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Paulo Portas diz que a Super Lua brilhante de ontem à noite tem a impressão digital do CDS e que a vulgar Lua pequena e baça é culpa do PSD 	Inimigo Público	0	0	0	1	0	0	1	0	1	0	0	0	
"François Hollande esteve ontem a torcer pelo FC Porto no meio dos ""Super Dragões"""	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Novo secretário de Estado da Cultura contesta penhora das Finanças	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Mário Soares não vai comparecer ao Benfica-Fenerbahçe porque o clube não merece 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
Jesus faz 35 madeixas para celebrar 35 jogos sem perder do Benfica 	Inimigo Público	0	0	0	1	0	0	0	1	0	0	0	0	
Novo guião para a reforma do Estado foi copiado do antigo guião pelo especialista em fotocópias Telmo Correia 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
Jornalistas da RDP contra fecho de delegações e integração com a TV	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Canais de tv lançam filtro anti-Carlos Cruz	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
GNR já não vai para a República Centro-Africana porque orçamento para transporte só dava para chegar a Alcácer do Sal 	Inimigo Público	0	0	0	1	0	1	1	0	0	0	0	0	
Cavaco Silva pede que a reforma do Estado seja discutida n'' O Dia Seguinte'	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
ERC pode fazer recomendações a políticos, admitiu Magno	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Autarcas limitados  a rotundas com diâmetro máximo de 30 centímetros devido a cortes orçamentais	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Coronel Vasco Lourenço hospitalizado em São José	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Estudo prova que as mulheres gostam de futebol e próximo campeonato vai chamar-se Liga Pensos Higiénicos Evax	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Embrulho suspeito deixado na Ponte 25 de Abril continha o programa eleitoral do PSD–CDS 	Inimigo Público	0	0	0	1	0	0	0	1	0	0	0	0	
Financiamento partidário: PS, Bloco e PCP rejeitam proposta do PSD para quatro audições	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Congresso das Esquerdas : partido gay BE quer co-adoptar Portugal com os partidos heterossexuais PS e PCP 	Inimigo Público	0	0	0	1	0	0	1	1	0	0	0	0	
Reforma do Estado: o disco voador de Paulo Portas	Público	0	0	0	0	0	0	0	0	0	0	0	0	
"Vítor Gaspar diz não ter ""nenhuma competência"" para avaliar os ""processos mentais"" de Paulo Portas"	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Petição que pede demissão de Cavaco Silva vai ser entregue no Parlamento	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Ministros do CDS-PP pedem a Passos Coelho para entrarem no Governo 	Inimigo Público	0	0	0	1	0	0	0	1	0	0	0	0	
Encontradas 150 gravações inéditas de Bob Dylan , incluindo versões unplugged de ‘Mestre da culinária’ , ‘A garagem da vizinha’ ou ‘Curso de dactilografia’ 	Inimigo Público	0	0	0	1	0	0	1	0	0	0	0	0	
Cimeira da zona euro foi um verdadeiro golpe de Estado, acusa Catarina Martins	Público	0	0	0	0	0	0	0	0	0	0	0	0	
Lei da cópia privada: partos passarão a ter pagamento de taxas à SPA, pois o cérebro humano é considerado um suporte de armazenamento	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
Furacão Gordon passou a 170 km/h nos Açores, foi mandado parar pela BT e a multa foi tão grande que passou logo a tempestade tropical	Inimigo Público	0	0	0	0	0	0	0	0	0	0	0	0	
